TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
e_e003645,2307090003,2,0,,옷,N,5,
e_e003645,2307090004,2,0,,옷,N,5,
e_e003645,2307080009,2,1,,알러지약;사과주스;옷;문구;책,N,1,
e_e003645,2307080003,3,0,,수목원에 자연을 구경하고 힐링하기 위해서 방문,N,5,2
e_e003645,2307080010,3,0,,엘리멘탈 영화 상영,Y,1,2
e_e003645,2307080007,4,0,,,,,
e_e003645,2307090005,4,0,,,,,
e_e003645,2307080005,4,2,,,,,
e_e003645,2307080009,4,2,,,,,
e_e003645,2307080003,4,3,,,,,
e_e003645,2307080008,5,0,,,,,
e_e003645,2307080003,5,2,,,,,
e_e003645,2307080007,5,2,,,,,
e_e003645,2307080009,5,3,,,,,
e_e003645,2307080008,7,1,,,,,
e_e003651,2306240002,1,0,,냉동 삼겹살;김치찌개;죽,N,1;2,
e_e003651,2306240004,1,0,,삼겹살 목살 화채 밥,Y,4,
e_e003651,2306250001,1,0,,딸기쉐이크 딸기토스트,N,1,
e_e003651,2306250002,1,0,,짜장면 갈비찜,N,1,
e_e003651,2306250003,1,0,,커피 라떼,N,1,
e_e003651,2306240003,2,0,,홈키파 김치 물 얼음 화채재료 술 쌈,N,1,
e_e003651,2306240004,2,1,,음료 라이터,N,1,
e_e003651,2306250001,3,1,,자전거 대여,N,1,1
e_e003651,2306240004,3,2,,클라이밍,Y,5,1
e_e003651,2306240002,3,3,,보트체험,Y,1,1
e_e003651,2306240002,4,2,,,,,
e_e003651,2306250001,4,2,,,,,
e_e003651,2306240004,5,3,,,,,
e_e003662,2307010003,1,0,,토마토연어국수(면추가);미쁘동(연어추가),Y,1,
e_e003662,2307010004,1,0,,아이스아메리카노;초코바나나 파이,Y,1,
e_e003662,2307010006,1,0,,수박스무디;블바스무디,N,1,
e_e003662,2307010005,4,0,,,,,
e_e003662,2307010006,5,1,,,,,
e_e003662,2307010002,7,0,,,,,
e_e003662,2307010007,7,0,,,,,
e_e003692,2306210003,1,0,,소스카츠동;김치카츠나베,N,1,
e_e003692,2306210006,1,0,,먹물치즈듬뿍;초코 소금빵;바닐라라떼;시그니처 밀크티,N,1,
e_e003692,2306210010,1,0,,모듬꼬치;칭따오;음료수(콜라),N,1,
e_e003692,2306220003,1,0,,템푸라우동;멘토지우동;치킨가라아게,N,1,
e_e003692,2306220004,1,0,,썬데볼_쿠키앤크림,N,1,
e_e003692,2306220006,1,0,,아몬드 브리틀 도넛;슈기크론디;샤인머스켓 에이드;초코질라쉐이크,Y,1,
e_e003692,2306210007,2,0,,필름사진,N,1,
e_e003692,2306210008,2,0,,논알콜 맥주,N,5,
e_e003692,2306210009,2,0,,강아지 옷,N,1,
e_e003692,2306210011,2,0,,팬티,N,1,
e_e003692,2306210013,2,0,,칫솔,N,1,
e_e003692,2306220002,2,0,,캐리커쳐,N,1,
e_e003692,2306210004,2,2,,가방;스티커,Y,5,
e_e003692,2306210005,4,0,,,,,
e_e003692,2306220005,4,0,,,,,
e_e003692,2306210002,5,0,,,,,
e_e003692,2306210012,6,0,,예배,N,5,
e_e003695,2306230002,1,0,,커피;스콘;미트파이;오늘의 스프,N,1,
e_e003695,2306230003,1,0,,비빔냉면;물냉면,N,1,
e_e003695,2306230004,1,3,,차;쿠키,N,1,
e_e003695,2306230004,4,1,,,,,
e_e003695,2306230002,5,1,,,,,
e_e003695,2306230004,5,2,,,,,
e_e003713,2306250002,1,0,,도넛과 초코쉐이크,N,1,
e_e003713,2306250003,1,0,,바베큐,Y,2;3,
e_e003713,2306250003,4,1,,,,,
e_e003713,2306250003,5,2,,,,,
e_e003714,2306230002,1,0,,치킨;맥주,Y,1,
e_e003714,2306230003,1,0,,주류;돈가스;계란말이,N,1,
e_e003714,2306230002,3,1,,야구경기 관람,Y,5,2
e_e003714,2306230003,5,1,,,,,
e_e003738,2306240002,1,1,,까르보나라;아이스아메리카노,N,1,
e_e003738,2306240002,3,0,,전시회 관람,N,1,2
e_e003738,2306240003,3,3,,코끼리열차 탑승,N,1,1
e_e003738,2306240003,4,0,,,,,
e_e003750,2307010004,1,0,,랍스터;갈비;전복;피조개;가리비;오렌지쥬스;망고;젤라또;커피;튀김 등,Y,4,
e_e003750,2307010006,1,0,,수박주스,N,1,
e_e003750,2307010007,1,0,,보쌈 1인정식;어린이국수;공기밥1개,N,4,
e_e003750,2307010005,2,0,,옷;핸드폰케이스,N,5,
e_e003750,2307010003,3,0,,스스로 키자니아 직업체험 14개,Y,5,1
e_e003750,2307010008,3,0,,서울스카이 전망대 입장,N,5,2
e_e003750,2307010005,4,1,,,,,
e_e003750,2307010009,7,0,,,,,
e_e003869,2307090004,1,0,,음료수,N,1,
e_e003869,2307090003,1,1,,잣두부전골보리밥,N,1,
e_e003869,2307090004,4,1,,,,,
e_e003869,2307090004,5,2,,,,,
e_e003869,2307090002,99,0,,,,,
e_e003872,2307080004,1,0,,빵;커피,N,4,
e_e003872,2307080007,1,0,,오리고기,N,1,
e_e003872,2307080003,2,0,,카페라떼;바닐라콜드브루,N,1,
e_e003872,2307080002,2,1,,크로아상;소금빵;스콘;코코넛볼,N,1,
e_e003872,2307080006,3,1,,입장 및 관광,N,1,2
e_e003872,2307080005,4,0,,,,,
e_e003872,2307080006,4,0,,,,,
e_e003872,2307080005,7,1,,,,,
e_e003875,2307050003,1,0,,음료;케익,N,1,
e_e003875,2307050004,2,0,,크래커;치약;두부;치실,N,1,
e_e003875,2307050002,4,0,,,,,
e_e003875,2307050003,5,2,,,,,
e_e003876,2307020004,1,0,,아비코카레;버섯카레파스타,N,1,
e_e003876,2307020006,1,0,,커피,N,1,
e_e003876,2307020009,1,0,,쟁반짜장,N,1,
e_e003876,2307020005,2,0,,옷,N,1,
e_e003876,2307020003,2,1,,옷;신발,Y,5,
e_e003876,2307020003,2,2,,옷;신발,N,5,
e_e003876,2307020007,3,0,,영화관람,Y,1,2
e_e003876,2307020008,3,0,,독도체험관 관람,N,5,1
e_e003876,2307020005,4,1,,,,,
e_e003884,2306250003,1,0,,베트남 쌀국수,N,1,
e_e003884,2306250004,1,0,,아메리카노;초코케이크;미숫가루 라떼,N,1,
e_e003884,2306250005,1,0,,피치 요거트 블렌디드;핑크 드링크 리프레셔;생크림 카스텔라,N,1,
e_e003884,2306250006,3,0,,아쿠아필드 찜질스파 (워터파크 이용X),Y,1,2
e_e003884,2306250002,4,6,,,,,
e_e003910,2307090002,1,0,,라멘과 교자만두,N,1,
e_e003910,2307090004,1,0,,아이스아메리카노 2잔;조각케이크,N,1,
e_e003910,2307090005,1,0,,구품양장피 짬뽕,N,1,
e_e003910,2307090003,3,0,,한옥마을 관람,N,5,2
e_e003910,2307090003,4,1,,,,,
e_e003921,2306250003,1,0,,풍원장에서 미역국 정찬,N,1,
e_e003921,2306250004,1,0,,콜드브루 커피;아이스티;젤라또 아이스크림 쵸코;젤라또 아이스크림 딸기,N,1,
e_e003921,2306250003,1,5,,메가박스에서 나쵸세트,N,1,
e_e003921,2306250003,1,6,,폴바셑카페에서 아이스크림,N,1,
e_e003921,2306250005,2,0,,블루베리 4팩,N,1,
e_e003921,2306250003,2,1,,다이소에서 병 솔;간식,N,1,
e_e003921,2306250003,2,7,,유니클로에서 티셔츠;바지,N,1,
e_e003921,2306250003,2,8,,일렉트로마트에서 애플워치 스트랩,N,5,
e_e003921,2306250003,2,9,,GOSE 샵에서 베어브릭,N,5,
e_e003921,2306250003,3,2,,메가박스에서 영화 스파이더맨 관람,Y,1,2
e_e003921,2306250003,3,10,,페이퍼 어드벤쳐 체험,N,5,1
e_e003921,2306250003,4,3,,,,,
e_e003921,2306250004,5,1,,,,,
e_e003921,2306250003,5,4,,,,,
e_e003938,2307010002,1,0,,클램차우더;갈릭누들;라자냐;커피1잔;닥터페퍼1캔,N,1,
e_e003938,2307010005,1,0,,라운지 내 샴페인과 샐러드바 다음날 아침 조식,N,4,
e_e003938,2307020004,1,0,,아메리카노,N,1,
e_e003938,2307010003,2,0,,아이쇼핑 - 타르틴 베이커리 빵 / 옷 / 와인,N,5,
e_e003938,2307020001,2,0,,여성 의류아이쇼핑,N,5,
e_e003938,2307020002,2,0,,판교 호감샌드;카카오프렌즈샵 구경,N,1,
e_e003938,2307020005,2,0,,샤넬 코드 컬러 미러 2개,Y,1,
e_e003938,2307020006,2,0,,베이글 구경 및 구매 ,N,5,
e_e003938,2307010005,2,1,,카페 빵 구경,N,5,
e_e003938,2307010003,4,1,,,,,
e_e003938,2307020001,4,1,,,,,
e_e003938,2307020002,4,1,,,,,
e_e003938,2307010005,4,2,,,,,
e_e003938,2307010002,5,1,,,,,
e_e003938,2307010003,5,2,,,,,
e_e003938,2307010005,5,3,,,,,
e_e003938,2307020005,6,2,,팝업 스토어 vip세션 참여,Y,5,
e_e003938,2307010005,6,5,,피트니스 센터 방문하여 운동 및 실내수영장 이용,Y,5,
e_e003938,2307010005,6,6,,호텔 주변 산책,N,5,
e_e003948,2306250002,1,0,,아이스아메리카노.소금빵.베이글,N,1,
e_e003948,2306250004,1,0,,닭갈비3.맥주.막걸리.주먹밥.볶음밥.콜라.우독사리,Y,1,
e_e003948,2306250003,2,0,,운동복,Y,5,
e_e003948,2306250002,5,1,,,,,
e_e003952,2306240003,1,0,,와규 스페셜 모둠;계란찜,N,1,
e_e003952,2306240004,3,0,,화성행궁 입장 및 관람,N,1,2
e_e003952,2306240005,3,0,,미술관 입장 및 관람,N,1,2
e_e003953,2306240004,1,0,,커피와 빵,N,1,
e_e003953,2306240003,2,0,,전시회 굿즈(스티커),Y,1,
e_e003953,2306240003,3,1,,맥스달튼 전시회관람,Y,5,2
e_e003953,2306240005,4,0,,,,,
e_e003953,2306240005,5,1,,,,,
e_e003957,2306280002,1,0,,뼈대있는 짬뽕면;탕수육 소,N,1,
e_e003957,2306280004,1,0,,삼원갈비탕;육개장 갈비탕;팥 티라미슈,N,4,
e_e003957,2306280003,3,0,,포니의 시간,Y,5,2
e_e003957,2306280002,5,1,,,,,
e_e003957,2306280005,7,1,,,,,
e_e004018,2307070002,1,0,,햄버거,N,1,
e_e004018,2307070003,1,0,,감자전과 막걸리;커피,N,1,
e_e004018,2307070003,3,1,,놀이공원 이용 및 전통 민속놀이 체험과 전통 생활양식 탐구;서원방문 등 각종 체험지와 관광지 방문,N,1,1
e_e004018,2307070003,4,2,,,,,
e_e004018,2307070003,5,3,,,,,
e_e004021,2307010005,1,0,,브리오슈;베이글,N,1,
e_e004021,2307020003,1,0,,탄탄멘,N,1,
e_e004021,2307020004,1,0,,컵 젤라또,N,1,
e_e004021,2307010006,1,1,,김치만두,N,2,
e_e004021,2307010008,1,2,,말차큐브라떼,N,1,
e_e004021,2307020005,2,0,,생활용품;그릇,N,5,
e_e004021,2307010003,2,3,,에스프레소,N,1,
e_e004021,2307010007,2,5,,디자인랩 상품;오브제 구경,N,5,
e_e004021,2307010009,3,0,,케이팝 체험관 관람,Y,5,1
e_e004021,2307020007,3,0,,디뮤지엄 전시,Y,5,2
e_e004021,2307010008,3,1,,옛날 잡지 관람,N,5,2
e_e004021,2307010010,3,1,,마을 산책;건물 내부 관람,N,5,2
e_e004021,2307020006,3,2,,독서,N,5,2
e_e004021,2307010007,3,6,,ddp 산책;내부 관람,N,5,2
e_e004021,2307010004,4,0,,,,,
e_e004021,2307010007,4,0,,,,,
e_e004021,2307010010,4,0,,,,,
e_e004021,2307020006,4,0,,,,,
e_e004021,2307020005,4,1,,,,,
e_e004021,2307010011,5,0,,,,,
e_e004021,2307020002,5,0,,,,,
e_e004021,2307010007,5,1,,,,,
e_e004021,2307020006,5,1,,,,,
e_e004021,2307010003,5,2,,,,,
e_e004021,2307020004,5,2,,,,,
e_e004021,2307010008,5,3,,,,,
e_e004021,2307010010,5,3,,,,,
e_e004021,2307020002,6,2,,친구와 대화,N,5,
e_e004021,2307010002,7,0,,,,,
e_e004021,2307020008,7,0,,,,,
e_e004021,2307020002,7,1,,,,,
e_e004023,2307070002,1,0,,바베큐-삼겹살과 한우등심 새우 쏘세지 오징어 맥주 과일,Y,4,
e_e004023,2307070002,4,1,,,,,
e_e004023,2307080001,5,0,,,,,
e_e004023,2307070002,5,2,,,,,
e_e004023,2307080001,6,1,,열두개울에서 물놀이 및 그린달카페이용 휴식,N,1,
e_e004023,2307080003,6,1,,점심식사,N,1,
e_e004118,2307090002,1,0,,유니짜장;해물백짬뽕;탕수육,N,1,
e_e004118,2307090005,1,0,,소금빵;딸기 쇼트케이크;복숭아 라떼;복숭아 블랙 아이스티,N,1,
e_e004118,2307080004,1,1,,장어와 소고기,N,1,
e_e004118,2307080003,2,0,,양주 구매,N,1,
e_e004118,2307080005,2,0,,마카롱;케이크;휘낭시에,Y,1,
e_e004118,2307090003,2,0,,공갈빵;누가크래커,N,1,
e_e004118,2307090004,4,0,,,,,
e_e004118,2307080006,5,0,,,,,
e_e004118,2307080002,5,1,,,,,
e_e004118,2307080002,6,2,,휴식 및 루프탑 수영장 이용,Y,5,
e_e004127,2307060003,1,0,,미나리 곰탕 / 미나리육회비빔밥,N,1,
e_e004127,2307060005,1,0,,홍콩우육면/부채교/챠오마이/차슈바오 벜,N,1,
e_e004127,2307060007,1,0,,아이스아메리카노 / 플랫화이트 라떼 / 플레인베이글 / 무화과 스프레드 / 베이글 러스크,N,1,
e_e004127,2307060006,2,0,,Bmw차량 / 디즈니 굿즈 / 유니클로 의류,N,5,
e_e004127,2307060004,3,0,,영국 거장 특별전 관람,Y,1,2
e_e004128,2307080003,2,0,,바지,N,1,
e_e004128,2307080002,2,3,,악세서리,N,5,
e_e004128,2307080002,2,4,,수박쥬스,N,1,
e_e004128,2307080002,4,0,,,,,
e_e004128,2307080003,4,1,,,,,
e_e004128,2307080002,6,2,,공연관람,N,5,
e_e004136,2307080002,1,0,,초밥,Y,1,
e_e004136,2307080005,1,2,,지인이 사준 스타벅스에서 자바칩 프라푸치노 취식,Y,2,
e_e004136,2307080003,2,0,,소품샵,N,5,
e_e004136,2307080004,3,0,,어느 수원 연극인 테마인 전시 관람했습니다. 김성열을 추모하며 열린 전시여서 김성열 관련 전시가 많았습니다.,N,5,2
e_e004136,2307080006,3,0,,앉아서 수원화성 보면서 글쓰기도 하고 연날리기도 하고 화장실도 가고 벤치에 앉아서 노을 구경;사람구경하면서 힐링함,Y,5,2
e_e004136,2307080003,4,1,,,,,
e_e004136,2307080005,4,1,,,,,
e_e004136,2307080006,4,1,,,,,
e_e004136,2307080005,5,0,,,,,
e_e004136,2307080006,5,2,,,,,
e_e004140,2307070002,1,0,,치킨 및 과자;맥주,Y,1,
e_e004140,2307080002,1,0,,떡뽁기;피자;음료,N,1,
e_e004140,2307070002,2,1,,장난감,N,5,
e_e004140,2307070003,3,0,,생태하천 체험 및 관람,Y,5,1
e_e004140,2307080001,3,0,,루지 체험,Y,1,1
e_e004140,2307080003,3,0,,곤돌라 및 하늘공원;여름수국축제,N,1,2
e_e004140,2307080003,4,2,,,,,
e_e004140,2307070002,4,3,,,,,
e_e004140,2307080003,5,3,,,,,
e_e004140,2307070002,5,4,,,,,
e_e004215,2307010002,1,0,,아이스 아메리카노;자두 스쿼시;꽈리 잠봉 샌드위치;트러플 포테이토 크로플,N,1,
e_e004215,2307010006,1,0,,보양쌀국수;매운소곱창,Y,1,
e_e004215,2307010008,1,0,,청치킨 순살,Y,1,
e_e004215,2307020005,1,0,,노티드 글레이즈 도넛;아이스 아메리카노,N,1,
e_e004215,2307020003,1,1,,갈바니나 레몬;텍사스 수비드 비프립 스테이크 피자,Y,1,
e_e004215,2307010003,2,0,,안경,N,5,
e_e004215,2307010004,2,0,,이어폰 케이스,N,1,
e_e004215,2307020004,2,0,,롱슈;미니슈;뽀또슈;우유크림슈;커스터드크림슈;초코크림슈,N,1,
e_e004215,2307010005,3,0,,신한투자증권 팝업스토어 구경,N,5,2
e_e004215,2307010007,3,0,,콘서트 관람,Y,5,2
e_e004215,2307020001,4,0,,,,,
e_e004215,2307020002,4,1,,,,,
e_e004215,2307010009,5,0,,,,,
e_e004215,2307010002,5,1,,,,,
e_e004233,2307010002,1,0,,국수,N,1,
e_e004233,2307010003,1,0,,커피,N,1,
e_e004233,2307010004,2,0,,의류,N,5,
e_e004233,2307010005,2,0,,식재료,N,5,
e_e004233,2307010003,2,1,,도자기;그림;의류;인테리어 소품,N,5,
e_e004233,2307010003,4,2,,,,,
e_e004320,2306300002,1,0,,루꼴라샌드위치;유자민트티,N,1,
e_e004320,2306300005,1,0,,삼겹살;목삼겹살;냉면;계란찜,Y,1,
e_e004320,2307010002,1,0,,파스타;피자,N,1,
e_e004320,2307010003,2,0,,반지,N,1,
e_e004320,2306300003,4,1,,,,,
e_e004320,2307010001,4,1,,,,,
e_e004320,2306300002,5,1,,,,,
e_e004320,2307010001,5,2,,,,,
e_e004320,2306300004,7,0,,,,,
e_e004320,2307010004,7,0,,,,,
e_e004320,2306300002,7,2,,,,,
e_e004320,2306300003,7,2,,,,,
e_e004379,2307150002,1,0,,아이스 아메리카노 2잔;바나나 푸딩,N,1,
e_e004379,2307150004,1,0,,함바그 1개 붓카케 우동 2개,N,1,
e_e004379,2307160001,1,0,,마제소바 2개;미니 돈까스1개,Y,1,
e_e004379,2307150005,2,0,,샌들;슬리퍼,N,5,
e_e004379,2307150003,3,0,,스티커 사진 촬영,N,1,1
e_e004379,2307150006,3,0,,농구게임;사격게임;인형뽑기;파티플레이 게임,N,1,1
e_e004379,2307150007,5,0,,,,,
e_e004379,2307150007,6,1,,,Y,5,
e_e004387,2307060004,1,0,,연핫도그,N,1,
e_e004387,2307060005,1,0,,연칼국수(장칼국수),N,1,
e_e004387,2307070001,1,0,,막국수(물;비빔),N,1,
e_e004387,2307070002,1,0,,커피 테이크아웃,N,1,
e_e004387,2307060002,1,1,,고기;라면;밥;음료 등,Y,2;3,
e_e004387,2307060003,4,0,,,,,
e_e004387,2307060002,5,0,,,,,
e_e004387,2307060002,6,2,,계곡 방문 및 펜션내 수영장 이용,Y,5,
e_e004481,2307010003,1,0,,바질파스타;마르게리따피자,N,1,
e_e004481,2307010005,1,0,,구슬아이스크림,Y,1;2,
e_e004481,2307010006,1,0,,모듬소고기;하이볼,N,1,
e_e004481,2307020003,1,0,,카페라떼;말차아인슈페너,N,4,
e_e004481,2307020004,1,0,,감자뇨끼;로제꽃게파스타,N,1,
e_e004481,2307020006,1,0,,물냉면;비빔냉면;돈까스,N,1,
e_e004481,2307020005,2,0,,옷;신발,N,5,
e_e004481,2307020003,2,1,,잡화,N,5,
e_e004481,2307020004,2,2,,사진,N,1,
e_e004481,2307010005,2,3,,꽃,Y,5,
e_e004481,2307010004,3,0,,수원미술전시관 전시회 구경,N,1,2
e_e004481,2307010005,3,2,,저녁노을과 함께 방화수류정 야경 및 플라잉수원 열기구 구경,N,5,2
e_e004481,2307020002,4,0,,,,,
e_e004481,2307010005,4,1,,,,,
e_e004481,2307010002,5,0,,,,,
e_e004500,2307150002,1,0,,파스타2개;음료1잔,N,1,
e_e004500,2307150006,1,0,,조금세트(2인)-파스타 피자 샐러드 마늘빵;음료2개,N,1,
e_e004500,2307150007,1,0,,꽃쟁반샤브2인;음료(네이버리뷰작성으로 무료),N,1,
e_e004500,2307150008,2,0,,아이쇼핑(수제제작품-시계;오르골;가방;신발;식기류;기념품;디퓨져 등,N,5,
e_e004500,2307160002,2,0,,DZM기념품,N,1,
e_e004500,2307160004,2,0,,누네띠네;마늘빵;에그타르트;호두바삭;비닐봉투,N,1,
e_e004500,2307150003,3,0,,오르골 제작,N,1,1
e_e004500,2307150004,3,0,,영토문화관은 휴무로 관람불가;이후 엘로틱 뮤지엄 관람,N,1,2
e_e004500,2307150005,3,0,,입장하여 관람,N,5,2
e_e004500,2307150008,3,1,,프로방스 입장,N,5,2
e_e004500,2307160002,3,1,,임진각 평화곤돌라(크리스탈),N,1,2
e_e004500,2307160003,4,0,,,,,
e_e004500,2307150002,4,1,,,,,
e_e004500,2307150008,4,2,,,,,
e_e004500,2307160002,4,2,,,,,
e_e004500,2307150009,5,0,,,,,
e_e004500,2307150010,5,0,,,,,
e_e004500,2307160001,6,1,,예배,N,5,
e_e004603,2307150002,1,0,,커피;크로크므슈;베이글,N,1,
e_e004603,2307150004,1,0,,시래기정식;들기름 두부구이,Y,1,
e_e004603,2307150005,2,0,,빵,Y,1,
e_e004603,2307150003,3,0,,키즈 수목원;전시관;온실등,Y,1,2
e_e004603,2307150002,4,2,,,,,
e_e004603,2307150002,5,1,,,,,
e_e004637,2307060001,1,0,,파스타;브런치,N,1,
e_e004637,2307060003,1,0,,수플레;커피,N,1,
e_e004637,2307050006,1,1,,닭발,N,2,
e_e004637,2307050006,1,4,,초밥,N,2,
e_e004637,2307050006,2,8,,물;테이프,N,1,
e_e004637,2307060002,3,0,,동물원 구경,N,5,2
e_e004637,2307050006,5,5,,,,,
e_e004637,2307050006,6,6,,수영,Y,5,
e_e004649,2307300004,1,0,,떡꼬치,N,1,
e_e004649,2307300006,1,0,,사이다,N,1,
e_e004649,2307300009,1,0,,커피(테이크아웃),Y,1,
e_e004649,2307300010,1,0,,치즈케익,N,1,
e_e004649,2307300011,1,0,,참치김밥,Y,1,
e_e004649,2307310004,1,0,,해물칼국수,Y,1,
e_e004649,2307310006,1,0,,빵,N,1,
e_e004649,2307310008,1,0,,목살;껍데기;청국장;솥밥,Y,1,
e_e004649,2307310009,1,0,,음료(커피),N,1,
e_e004649,2307300014,2,0,,칫솔;치약;다과,Y,1,
e_e004649,2307310005,2,0,,카페 내부 구경,N,5,
e_e004649,2307310007,2,0,,다양한 브랜드의 옷 아이쇼핑,N,5,
e_e004649,2307300012,2,1,,음료 등,N,1,
e_e004649,2307300005,3,0,,DMZ OPEN FESTIVAL 및 임진각 평화누리 공원 구경,N,1,2
e_e004649,2307310002,3,0,,전시회(박성준님의 돌과 탑),N,5,2
e_e004649,2307300009,3,1,,전시회(카즈야 하시모토의 '동심의 기억'),N,5,2
e_e004649,2307300007,4,0,,,,,
e_e004649,2307310003,4,0,,,,,
e_e004649,2307300002,5,0,,,,,
e_e004649,2307300008,5,0,,,,,
e_e004649,2307300013,5,0,,,,,
e_e004649,2307300005,6,1,,구경 및 산책,N,5,
e_e004649,2307300003,7,0,,,,,
e_e004777,2307150002,1,0,,아이스아메리카노 아이스티 쌀소금빵 크루아상,N,1,
e_e004777,2307150003,1,0,,고기 쭈꾸미 술 콘치즈 과자,Y,4,
e_e004777,2307160001,1,0,,아이스아메리카노 밀크티 말차케이크,N,1,
e_e004777,2307160002,1,0,,선지해장국,N,1,
e_e004777,2307160001,3,1,,닥터피쉬 체험,N,5,1
e_e004777,2307150002,5,1,,,,,
e_e004777,2307150003,5,1,,,,,
e_e004777,2307160001,5,2,,,,,
e_e004820,2307300005,1,0,,자장면 짬뽕 볶음밥,N,1,
e_e004820,2307300003,1,1,,라떼 요커트 코코아,N,1,
e_e004820,2307300006,1,1,,하와이안쥬스;빵 쿠키,N,1,
e_e004820,2307300004,2,0,,자녀 반바지 2개,N,1,
e_e004820,2307300003,3,0,,아이들이 좋아하는 책을 읽고 주변을 산책했습니다,N,5,2
e_e004820,2307300006,5,0,,,,,
e_e004926,2307210002,1,0,,카이막 토스트세트;소프트아이스크림,N,1,
e_e004926,2307210005,1,0,,대파치즈빵,N,1,
e_e004926,2307210006,1,0,,이동갈비 생갈비;양념갈비;된장찌개;공기밥,N,1,
e_e004926,2307220001,1,0,,누룽지파스타;브런치플레이트;아이스아메리카노,Y,1,
e_e004926,2307210003,3,0,,놀이기구 타려고 했으나;탈만한 것이 없었고;손님이 없어서 미가동 중이었음. 탄다고 하면 운행은 가능하나;혼자 타야해서 실제로 탑승은 하지 않고 구경만 함,N,5,1
e_e004926,2307210004,4,0,,,,,
e_e004926,2307210003,4,1,,,,,
e_e004926,2307210009,4,1,,,,,
e_e004926,2307210009,5,0,,,,,
e_e004926,2307210002,5,1,,,,,
e_e004926,2307220001,5,1,,,,,
e_e004932,2307080003,1,0,,참치회,Y,4,
e_e004932,2307080005,1,0,,늘솜두물머리연핫도그,N,1,
e_e004932,2307080006,1,0,,연잎아이스크림,N,1,
e_e004932,2307080007,1,0,,시장내 커피에반하다 아샷추 1잔,N,1,
e_e004932,2307090003,1,0,,해내탕,N,1,
e_e004932,2307080004,2,0,,삼다수;나랑드사이다;사천짜파게티;물티슈;동원김부각2+1;냉동복숭아;생와사비;피코크부어스트소세지;무순;금돼지김치찌개;진로360ml;별빛청하;월계관쯔키팩,N,1,
e_e004932,2307080007,2,1,,의성육쪽마늘;씨앗베게,Y,5,
e_e004932,2307080006,3,1,,세미원 입장;연꽃문화제,N,1,2
e_e004932,2307080005,4,1,,,,,
e_e004932,2307090002,4,1,,,,,
e_e004932,2307080006,4,2,,,,,
e_e004932,2307090002,5,0,,,,,
e_e004932,2307080003,5,2,,,,,
e_e005259,2307170003,1,0,,딘타이펑 샤오롱바오 우육면 등 대만 여행에서 먹었던 맛있는 음식을 먹었습니다.,N,1,
e_e005259,2307170004,1,0,,오설록 녹차 아이스크림,N,1,
e_e005259,2307170005,1,0,,치킨과 맥주,N,1,
e_e005259,2307180002,1,0,,구슬아이스크림,N,1,
e_e005259,2307180003,1,0,,우동과 불고기,N,1,
e_e005259,2307190002,1,0,,아이스크림,N,1,
e_e005259,2307190003,1,3,,입장 전 입구에 있는 식당에서 파스타 먹었습니다,N,1,
e_e005259,2307170003,2,1,,아이쇼핑 - 의류,N,5,
e_e005259,2307170004,2,1,,숙소에 머무르는동안 먹을 술;과자 등 구매,N,1,
e_e005259,2307190003,2,2,,기념품 타워 자석,N,1,
e_e005259,2307180005,3,0,,야경 관람 및 남산타워 케이블카 탑승,N,1,1
e_e005259,2307190003,3,0,,타워에 올라가 경치 관람,Y,5,2
e_e005259,2307190002,3,1,,롯데월드 놀이기구 탑승,Y,5,1
e_e005259,2307170005,4,1,,,,,
e_e005259,2307170003,4,2,,,,,
e_e005259,2307180002,4,2,,,,,
e_e005259,2307170002,5,0,,,,,
e_e005259,2307180001,5,0,,,,,
e_e005259,2307180004,5,0,,,,,
e_e005285,2307210004,1,0,,안동국밥,N,1,
e_e005285,2307210011,1,0,,부대찌개,N,1,
e_e005285,2307220005,1,0,,칼국수 점심식사,N,1,
e_e005285,2307220006,1,1,,커피 구매,N,1,
e_e005285,2307210002,2,0,,햄버거 군것질,N,1,
e_e005285,2307210006,2,0,,도서관 카페에서 커피 구매,N,1,
e_e005285,2307210007,2,0,,가는길에 편의점에서 음료 구막,N,1,
e_e005285,2307220006,2,0,,카페 가는길에 빵 구매,N,1,
e_e005285,2307220007,2,0,,지역 마켓 참가 상점에서 과일청 구매,N,1,
e_e005285,2307220010,2,0,,숙소에서 배달 음식 주문,N,1,
e_e005285,2307230001,2,0,,편의점에서 아침 빵 음료 구매,N,1,
e_e005285,2307210012,2,1,,편의점에서 음료 구매,N,1,
e_e005285,2307220001,2,1,,편의점에서 빵 음료 구매,N,5,
e_e005285,2307210005,3,0,,음악도서관 내부 도서 구경 및 CD음반 LP음반 턴테이블 체험,N,5,1
e_e005285,2307220008,3,0,,반고흐 전시회 관람,N,1,2
e_e005285,2307210006,3,1,,미술도서관 내부 갤러리에서 작품 관람;도서관 책 구경 및 독서,N,5,2
e_e005285,2307210007,3,1,,송산사지 내부를 돌아다니며 구경,N,5,2
e_e005285,2307220007,3,1,,아르츠 마켓 지역 행사 참석;마켓 관람 및 공연 구경,N,5,2
e_e005285,2307230001,3,1,,식물원 관람,N,5,2
e_e005285,2307210008,4,0,,,,,
e_e005285,2307220001,4,0,,,,,
e_e005285,2307220002,4,0,,,,,
